Key Assumptions
"Scenario: Reference, Branch: Key Assumptions\MODFLOW\ObservationWells"
 
Branch,OW100,OW157,OW159,OW167,OW169,OW181,OW188,OW209,OW22,OW233,OW234,OW235,OW236,OW237,OW238,OW239,OW240,OW241,OW242,OW243,OW244,OW249,OW29,OW35,OW36,OW43,OW48,OW51,OW83,OW87,OW97
"Nov 1983",685.769,700.916,686.117,706.112,704.083,708.365,712.029,705.689,661.193,665.408,664.569,672.443,680.255,677.875,681.762,680.255,681.096,681.096,685.784,674.932,676.071,731.645,608.68,675.184,700.192,689.459,710.444,725.333,701.224,700.385,700.399
"Dec 1983",685.852,700.88,686.051,705.919,703.875,708.116,711.829,705.65,660.92,665.512,664.632,672.414,680.185,677.831,681.732,680.185,680.985,680.985,685.705,674.913,676.09,731.544,608.573,675.088,700.511,689.296,710.316,725.288,701.187,700.378,700.416
"Jan 1984",685.926,700.84,685.991,705.735,703.667,707.873,711.616,705.601,660.65,665.588,664.672,672.39,680.122,677.791,681.707,680.122,680.885,680.885,685.64,674.903,676.117,731.444,608.463,674.986,700.638,689.133,710.2,725.246,701.156,700.368,700.427
"Feb 1984",685.994,700.797,685.938,705.555,703.465,707.64,711.396,705.545,660.391,665.645,664.698,672.373,680.068,677.756,681.687,680.068,680.798,680.798,685.585,674.898,676.148,731.346,608.368,674.881,700.633,688.973,710.097,725.208,701.128,700.354,700.43
"Mar 1984",686.096,700.755,685.893,705.39,703.283,707.431,711.187,705.488,660.158,665.686,664.713,672.362,680.023,677.729,681.672,680.023,680.727,680.727,685.54,674.899,676.18,731.253,608.291,674.781,700.543,688.829,710.012,725.175,701.104,700.339,700.428
"Apr 1984",686.175,700.708,685.847,705.218,703.093,707.217,710.968,705.426,659.92,665.723,664.733,672.355,679.982,677.703,681.659,679.982,680.661,680.661,685.496,674.903,676.214,731.153,608.206,674.673,700.416,688.68,709.93,725.143,701.078,700.32,700.421
"May 1984",686.246,700.661,685.805,705.057,702.917,707.022,710.761,705.367,659.701,665.754,664.744,672.352,679.949,677.683,681.649,679.949,680.604,680.604,685.457,674.909,676.249,731.058,608.148,674.568,700.259,688.543,709.863,725.113,701.054,700.306,700.413
"Jun 1984",686.318,700.613,685.762,704.896,702.74,706.832,710.555,705.307,659.486,665.781,664.757,672.352,679.919,677.666,681.641,679.919,680.552,680.552,685.416,674.919,676.284,730.96,608.084,674.459,700.09,688.409,709.802,725.085,701.028,700.291,700.403
"Jul 1984",686.231,700.565,685.716,704.744,702.572,706.633,710.24,705.181,659.287,665.629,664.246,672.354,679.894,677.653,681.635,679.894,680.505,680.505,685.366,674.929,676.318,730.852,608.042,674.356,698.192,688.28,709.744,725.056,700.99,700.252,700.348
"Aug 1984",686.412,700.514,685.66,704.594,702.401,706.459,710.073,705.057,659.089,665.526,664.169,672.356,679.871,677.641,681.629,679.871,680.457,680.457,685.3,674.94,676.351,730.726,607.975,674.248,696.693,688.151,709.687,725.021,700.951,700.236,700.337
"Sep 1984",686.324,700.46,685.597,704.447,702.23,706.263,709.775,704.939,658.896,665.455,664.11,672.357,679.848,677.631,681.621,679.848,680.405,680.405,685.222,674.949,676.383,730.591,607.897,674.137,695.44,688.025,709.632,724.98,700.898,700.189,700.274
"Oct 1984",686.307,700.407,685.531,704.307,702.065,706.071,709.486,704.827,658.715,665.398,664.045,672.358,679.827,677.623,681.614,679.827,680.354,680.354,685.14,674.957,676.411,730.455,607.823,674.028,694.307,687.906,709.581,724.937,700.835,700.138,700.203
"Nov 1984",686.475,700.351,685.464,704.164,701.896,705.903,709.335,704.785,658.533,665.532,664.531,672.358,679.804,677.614,681.597,679.804,680.287,680.287,685.052,674.958,676.438,730.329,607.749,673.914,695.191,687.794,709.542,724.893,700.773,700.112,700.176
"Dec 1984",686.563,700.296,685.405,704.027,701.737,705.754,709.206,704.744,658.365,665.623,664.595,672.36,679.781,677.607,681.585,679.781,680.226,680.226,684.982,674.959,676.461,730.223,607.688,673.803,695.762,687.691,709.511,724.853,700.721,700.093,700.157
"Jan 1985",686.624,700.238,685.35,703.888,701.578,705.604,709.066,704.693,658.197,665.689,664.635,672.362,679.76,677.6,681.575,679.76,680.17,680.17,684.922,674.962,676.483,730.122,607.624,673.688,696.167,687.588,709.483,724.816,700.673,700.072,700.135
"Feb 1985",686.674,700.18,685.299,703.752,701.425,705.456,708.92,704.636,658.035,665.737,664.664,672.366,679.74,677.594,681.568,679.74,680.119,680.119,684.872,674.965,676.502,730.026,607.566,673.573,696.428,687.488,709.455,724.783,700.628,700.048,700.11
"Mar 1985",686.713,700.127,685.257,703.631,701.292,705.325,708.781,704.582,657.893,665.769,664.677,672.371,679.724,677.589,681.562,679.724,680.077,680.077,684.832,674.968,676.518,729.942,607.519,673.469,696.554,687.401,709.432,724.754,700.589,700.024,700.084
"Apr 1985",686.759,700.069,685.212,703.5,701.149,705.183,708.629,704.521,657.742,665.801,664.702,672.377,679.708,677.584,681.558,679.708,680.035,680.035,684.791,674.97,676.533,729.85,607.467,673.354,696.653,687.307,709.407,724.725,700.547,699.998,700.055
"May 1985",686.802,700.012,685.171,703.375,701.016,705.051,708.483,704.462,657.602,665.827,664.716,672.383,679.695,677.581,681.554,679.695,679.998,679.998,684.753,674.973,676.546,729.763,607.426,673.244,696.692,687.222,709.386,724.698,700.506,699.981,700.026
"Jun 1985",686.841,699.953,685.13,703.249,700.883,704.917,708.332,704.401,657.462,665.851,664.732,672.389,679.683,677.579,681.552,679.683,679.964,679.964,684.716,674.975,676.557,729.673,607.377,673.13,696.705,687.136,709.365,724.671,700.463,699.958,699.994
"Jul 1985",686.724,699.896,685.086,703.13,700.756,704.765,708.062,704.27,657.331,665.696,664.227,672.394,679.672,677.578,681.55,679.672,679.931,679.931,684.669,674.976,676.566,729.572,607.338,673.022,694.786,687.049,709.336,724.642,700.408,699.917,699.917
"Aug 1985",686.872,699.837,685.034,703.008,700.626,704.635,707.939,704.143,657.2,665.592,664.153,672.398,679.662,677.577,681.547,679.662,679.895,679.895,684.607,674.976,676.574,729.454,607.295,672.91,693.229,686.962,709.304,724.608,700.353,699.885,699.888
"Sep 1985",686.766,699.779,684.98,702.888,700.496,704.486,707.687,704.025,657.074,665.519,664.097,672.399,679.651,677.576,681.543,679.651,679.857,679.857,684.536,674.975,676.579,729.33,607.255,672.801,691.899,686.879,709.274,724.569,700.287,699.843,699.814
"Oct 1985",686.736,699.723,684.925,702.774,700.371,704.34,707.442,703.917,656.958,665.461,664.035,672.399,679.64,677.576,681.539,679.64,679.818,679.818,684.463,674.972,676.583,729.208,607.224,672.696,690.677,686.804,709.248,724.53,700.215,699.799,699.739
"Nov 1985",686.881,699.665,684.869,702.657,700.242,704.218,707.333,703.881,656.842,665.589,664.505,672.397,679.627,677.576,681.526,679.627,679.765,679.765,684.387,674.962,676.583,729.098,607.183,672.59,691.6,686.735,709.232,724.491,700.146,699.765,699.708
"Dec 1985",686.95,699.609,684.819,702.547,700.121,704.11,707.246,703.845,656.732,665.674,664.568,672.395,679.613,677.574,681.517,679.613,679.717,679.717,684.328,674.953,676.583,729.005,607.147,672.487,692.255,686.674,709.222,724.456,700.086,699.737,699.683
"Jan 1986",686.994,699.551,684.77,702.435,699.999,704,707.15,703.8,656.622,665.735,664.609,672.393,679.599,677.573,681.51,679.599,679.672,679.672,684.278,674.944,676.58,728.919,607.107,672.382,692.778,686.611,709.213,724.424,700.029,699.71,699.657
"Feb 1986",687.03,699.493,684.726,702.324,699.882,703.891,707.046,703.751,656.514,665.78,664.638,672.391,679.586,677.571,681.504,679.586,679.631,679.631,684.235,674.934,676.575,728.838,607.074,672.278,693.186,686.55,709.204,724.394,699.978,699.683,699.629
"Mar 1986",687.056,699.441,684.688,702.227,699.78,703.794,706.946,703.703,656.42,665.808,664.65,672.39,679.575,677.569,681.5,679.575,679.597,679.597,684.201,674.926,676.57,728.768,607.048,672.185,693.441,686.497,709.196,724.37,699.934,699.657,699.603
"Apr 1986",687.093,699.384,684.649,702.121,699.671,703.692,706.837,703.653,656.32,665.838,664.677,672.389,679.564,677.568,681.497,679.564,679.564,679.564,684.166,674.917,676.563,728.694,607.032,672.085,693.692,686.442,709.19,724.347,699.887,699.63,699.576
"May 1986",687.136,699.331,684.614,702.021,699.571,703.604,706.737,703.608,656.229,665.862,664.692,672.389,679.556,677.568,681.495,679.556,679.535,679.535,684.136,674.909,676.555,728.629,607.039,671.994,693.873,686.396,709.189,724.329,699.846,699.608,699.556
"Jun 1986",687.178,699.277,684.581,701.92,699.473,703.515,706.635,703.563,656.141,665.884,664.709,672.389,679.549,677.568,681.494,679.549,679.509,679.509,684.107,674.9,676.547,728.563,607.026,671.902,694.026,686.352,709.188,724.311,699.805,699.586,699.533
"Jul 1986",687.031,699.225,684.546,701.826,699.379,703.397,706.38,703.43,656.059,665.688,664.085,672.388,679.543,677.57,681.494,679.543,679.484,679.484,684.071,674.892,676.539,728.482,607.016,671.814,691.579,686.302,709.176,724.291,699.75,699.548,699.454
"Aug 1986",686.973,699.171,684.503,701.73,699.279,703.263,706.11,703.297,655.974,665.554,663.993,672.384,679.537,677.571,681.492,679.537,679.456,679.456,684.019,674.883,676.528,728.379,606.985,671.724,689.977,686.248,709.156,724.263,699.676,699.497,699.362
"Sep 1986",686.948,699.117,684.453,701.634,699.176,703.13,705.865,703.175,655.888,665.464,663.944,672.377,679.529,677.571,681.488,679.529,679.424,679.424,683.953,674.871,676.517,728.265,606.953,671.634,689.615,686.195,709.134,724.23,699.587,699.442,699.272
"Oct 1986",686.942,699.065,684.4,701.542,699.075,703.011,705.654,703.064,655.809,665.392,663.877,672.369,679.52,677.571,681.484,679.52,679.39,679.39,683.881,674.859,676.505,728.153,606.94,671.55,689.517,686.147,709.115,724.196,699.495,699.39,699.194
"Nov 1986",687.129,699.011,684.346,701.448,698.971,702.929,705.615,703.044,655.728,665.528,664.368,672.359,679.509,677.571,681.472,679.509,679.34,679.34,683.799,674.839,676.49,728.053,606.912,671.464,690.083,686.109,709.109,724.162,699.411,699.354,699.172
"Dec 1986",687.218,698.96,684.298,701.357,698.874,702.86,705.594,703.025,655.651,665.633,664.495,672.349,679.496,677.569,681.462,679.496,679.294,679.294,683.731,674.821,676.475,727.973,606.887,671.382,690.495,686.075,709.108,724.132,699.342,699.327,699.158
"Jan 1987",687.272,698.907,684.25,701.264,698.776,702.787,705.56,702.995,655.573,665.705,664.547,672.339,679.483,677.567,681.454,679.483,679.248,679.248,683.674,674.803,676.459,727.902,606.859,671.298,690.873,686.04,709.108,724.105,699.283,699.301,699.141
"Feb 1987",687.31,698.854,684.205,701.172,698.683,702.711,705.509,702.957,655.496,665.756,664.581,672.33,679.469,677.564,681.447,679.469,679.207,679.207,683.627,674.785,676.441,727.837,606.833,671.214,691.211,686.005,709.107,724.082,699.232,699.275,699.122
"Mar 1987",687.34,698.807,684.167,701.09,698.602,702.642,705.451,702.919,655.429,665.788,664.595,672.323,679.458,677.561,681.443,679.458,679.172,679.172,683.591,674.77,676.425,727.783,606.826,671.14,691.442,685.974,709.107,724.064,699.19,699.252,699.104
"Apr 1987",687.376,698.756,684.127,701.001,698.516,702.568,705.383,702.878,655.358,665.82,664.626,672.315,679.447,677.558,681.438,679.447,679.138,679.138,683.557,674.753,676.406,727.725,606.812,671.06,691.712,685.942,709.107,724.048,699.149,699.226,699.083
"May 1987",687.408,698.707,684.091,700.915,698.436,702.497,705.313,702.837,655.292,665.844,664.641,672.308,679.437,677.555,681.434,679.437,679.108,679.108,683.527,674.737,676.388,727.671,606.806,670.985,691.924,685.912,709.107,724.034,699.112,699.202,699.063
"Jun 1987",687.438,698.657,684.056,700.829,698.356,702.423,705.237,702.793,655.224,665.867,664.659,672.3,679.427,677.552,681.431,679.427,679.079,679.079,683.499,674.72,676.369,727.614,606.796,670.908,692.122,685.882,709.106,724.02,699.073,699.175,699.039
"Jul 1987",687.244,698.608,684.021,700.747,698.278,702.31,704.978,702.647,655.159,665.64,663.955,672.292,679.419,677.549,681.429,679.419,679.053,679.053,683.464,674.705,676.35,727.54,606.78,670.835,689.908,685.844,709.092,724.003,699.018,699.13,698.978
"Aug 1987",687.151,698.558,683.979,700.663,698.195,702.18,704.696,702.501,655.091,665.488,663.868,672.282,679.41,677.547,681.425,679.41,679.023,679.023,683.413,674.688,676.33,727.44,606.753,670.759,689.499,685.801,709.069,723.978,698.942,699.072,698.922
"Sep 1987",687.1,698.508,683.931,700.579,698.107,702.053,704.441,702.367,655.025,665.379,663.784,672.269,679.4,677.544,681.42,679.4,678.991,678.991,683.349,674.67,676.31,727.328,606.729,670.683,689.413,685.759,709.044,723.948,698.851,699.011,698.854
"Oct 1987",687.064,698.46,683.88,700.498,698.019,701.935,704.22,702.244,654.962,665.289,663.695,672.254,679.39,677.541,681.413,679.39,678.956,678.956,683.277,674.651,676.289,727.214,606.707,670.611,689.382,685.72,709.022,723.914,698.754,698.952,698.785
"Nov 1987",687.25,698.41,683.821,700.413,697.926,701.858,704.198,702.227,654.896,665.424,664.18,672.236,679.375,677.536,681.399,679.375,678.905,678.905,683.193,674.625,676.266,727.111,606.679,670.536,689.804,685.689,709.011,723.878,698.665,698.91,698.735
"Dec 1987",687.327,698.362,683.768,700.33,697.837,701.798,704.203,702.212,654.834,665.549,664.397,672.22,679.359,677.53,681.387,679.359,678.857,678.857,683.123,674.601,676.243,727.03,606.661,670.464,690.049,685.664,709.009,723.848,698.593,698.88,698.701
"Jan 1988",687.368,698.313,683.715,700.245,697.749,701.735,704.196,702.186,654.771,665.633,664.459,672.204,679.342,677.523,681.377,679.342,678.81,678.81,683.064,674.577,676.219,726.962,606.642,670.391,690.266,685.638,709.009,723.822,698.533,698.854,698.673
"Feb 1988",687.393,698.265,683.667,700.162,697.665,701.67,704.171,702.152,654.708,665.69,664.498,672.189,679.326,677.516,681.368,679.326,678.766,678.766,683.015,674.553,676.194,726.902,606.626,670.32,690.479,685.613,709.009,723.801,698.482,698.828,698.65
"Mar 1988",687.409,698.22,683.625,700.085,697.589,701.606,704.131,702.115,654.651,665.727,664.519,672.176,679.312,677.509,681.361,679.312,678.728,678.728,682.978,674.532,676.171,726.851,606.614,670.253,690.637,685.59,709.009,723.784,698.441,698.803,698.629
"Apr 1988",687.427,698.173,683.583,700.005,697.512,701.538,704.081,702.074,654.591,665.76,664.548,672.163,679.298,677.502,681.354,679.298,678.692,678.692,682.944,674.509,676.146,726.799,606.601,670.184,690.83,685.566,709.008,723.769,698.401,698.776,698.608
"May 1988",687.443,698.128,683.546,699.929,697.44,701.473,704.025,702.034,654.536,665.785,664.563,672.151,679.285,677.495,681.349,679.285,678.66,678.66,682.916,674.488,676.122,726.75,606.595,670.119,690.984,685.544,709.008,723.756,698.366,698.75,698.588
"Jun 1988",687.461,698.082,683.509,699.852,697.367,701.408,703.966,701.992,654.482,665.807,664.582,672.14,679.273,677.488,681.344,679.273,678.629,678.629,682.889,674.467,676.097,726.701,606.594,670.054,691.145,685.524,709.009,723.746,698.333,698.726,698.567
"Jul 1988",687.244,698.039,683.474,699.779,697.298,701.302,703.709,701.84,654.431,665.57,663.864,672.128,679.263,677.482,681.339,679.263,678.602,678.602,682.855,674.447,676.074,726.635,606.595,669.993,689.653,685.495,708.998,723.733,698.285,698.684,698.523
"Aug 1988",687.138,697.994,683.433,699.704,697.222,701.179,703.425,701.688,654.378,665.402,663.741,672.113,679.251,677.476,681.333,679.251,678.571,678.571,682.806,674.426,676.049,726.545,606.582,669.931,689.399,685.464,708.979,723.712,698.213,698.629,698.462
"Sep 1988",687.076,697.949,683.386,699.63,697.141,701.058,703.165,701.549,654.324,665.279,663.638,672.096,679.239,677.47,681.326,679.239,678.537,678.537,682.741,674.404,676.024,726.44,606.568,669.87,689.345,685.433,708.958,723.686,698.125,698.57,698.393
"Oct 1988",687.032,697.906,683.335,699.558,697.059,700.947,702.943,701.421,654.273,665.177,663.535,672.077,679.225,677.463,681.317,679.225,678.5,678.5,682.666,674.382,676,726.331,606.558,669.812,689.325,685.404,708.939,723.656,698.03,698.513,698.323
"Nov 1988",687.178,697.862,683.276,699.483,696.971,700.873,702.893,701.391,654.222,665.268,663.901,672.055,679.207,677.455,681.296,679.207,678.442,678.442,682.575,674.35,675.973,726.231,606.54,669.752,689.534,685.385,708.931,723.625,697.939,698.47,698.263
"Dec 1988",687.229,697.82,683.219,699.411,696.887,700.813,702.873,701.364,654.173,665.355,664.066,672.034,679.187,677.446,681.28,679.187,678.388,678.388,682.495,674.321,675.948,726.15,606.529,669.695,689.605,685.369,708.93,723.597,697.862,698.436,698.218
"Jan 1989",687.253,697.776,683.161,699.336,696.802,700.752,702.849,701.328,654.122,665.424,664.164,672.013,679.167,677.435,681.265,679.167,678.334,678.334,682.422,674.294,675.921,726.079,606.515,669.637,689.641,685.353,708.932,723.572,697.792,698.406,698.179
"Feb 1989",687.265,697.733,683.107,699.263,696.72,700.69,702.813,701.285,654.072,665.467,664.194,671.994,679.146,677.425,681.252,679.146,678.282,678.282,682.359,674.267,675.895,726.017,606.504,669.58,689.655,685.337,708.933,723.55,697.731,698.377,698.145
"Mar 1989",687.262,697.694,683.06,699.197,696.649,700.63,702.763,701.24,654.028,665.485,664.185,671.977,679.128,677.415,681.24,679.128,678.238,678.238,682.308,674.243,675.872,725.965,606.498,669.53,689.635,685.323,708.934,723.533,697.681,698.35,698.115
"Apr 1989",687.271,697.651,683.01,699.125,696.572,700.564,702.706,701.19,653.979,665.509,664.222,671.96,679.109,677.403,681.229,679.109,678.192,678.192,682.258,674.216,675.846,725.91,606.486,669.475,689.652,685.307,708.934,723.517,697.629,698.32,698.084
"May 1989",687.274,697.61,682.964,699.058,696.501,700.501,702.647,701.14,653.933,665.523,664.226,671.944,679.092,677.393,681.219,679.092,678.15,678.15,682.214,674.191,675.821,725.859,606.485,669.423,689.651,685.293,708.935,723.504,697.582,698.291,698.054
"Jun 1989",687.28,697.568,682.918,698.99,696.431,700.438,702.584,701.089,653.886,665.538,664.242,671.928,679.076,677.383,681.211,679.076,678.111,678.111,682.172,674.165,675.796,725.808,606.478,669.371,689.659,685.279,708.936,723.492,697.536,698.262,698.025
"Jul 1989",686.742,697.529,682.872,698.928,696.361,700.272,702.061,700.769,653.843,665.043,662.9,671.911,679.062,677.375,681.203,679.062,678.073,678.073,682.113,674.141,675.772,725.716,606.477,669.323,689.244,685.227,708.907,723.472,697.455,698.193,697.957
"Aug 1989",686.47,697.488,682.812,698.863,696.277,700.07,701.474,700.45,653.799,664.621,662.333,671.887,679.045,677.366,681.192,679.045,678.027,678.027,682.02,674.113,675.746,725.575,606.471,669.274,689.193,685.155,708.863,723.439,697.328,698.098,697.854
"Sep 1989",686.319,697.448,682.739,698.796,696.181,699.875,700.944,700.165,653.755,664.289,661.955,671.858,679.025,677.356,681.177,679.025,677.972,677.972,681.894,674.082,675.719,725.411,606.463,669.226,689.185,685.076,708.817,723.394,697.166,697.994,697.731
"Oct 1989",686.215,697.41,682.655,698.731,696.077,699.7,700.496,699.905,653.715,664.011,661.625,671.825,679.002,677.346,681.159,679.002,677.909,677.909,681.749,674.05,675.692,725.253,606.465,669.181,689.18,684.998,708.775,723.344,696.989,697.895,697.606
"Nov 1989",686.699,697.37,682.556,698.66,695.963,699.647,700.572,699.955,653.673,664.273,662.809,671.787,678.972,677.331,681.128,678.972,677.82,677.82,681.584,674.005,675.661,725.123,606.454,669.134,689.506,684.978,708.767,723.294,696.83,697.839,697.507
"Dec 1989",686.88,697.332,682.46,698.591,695.856,699.635,700.751,700.016,653.632,664.548,663.318,671.752,678.939,677.314,681.101,678.939,677.733,677.733,681.443,673.963,675.631,725.032,606.447,669.09,689.658,684.988,708.779,723.252,696.711,697.812,697.44
"Jan 1990",686.959,697.293,682.365,698.52,695.752,699.622,700.926,700.053,653.59,664.762,663.582,671.718,678.905,677.296,681.076,678.905,677.644,677.644,681.324,673.92,675.598,724.969,606.437,669.044,689.751,685.006,708.798,723.219,696.62,697.799,697.395
"Feb 1990",687.002,697.254,682.276,698.449,695.656,699.6,701.06,700.067,653.548,664.915,663.735,671.687,678.871,677.277,681.053,678.871,677.56,677.56,681.228,673.877,675.565,724.926,606.431,668.999,689.808,685.023,708.818,723.194,696.556,697.789,697.365
"Mar 1990",687.024,697.219,682.203,698.386,695.576,699.572,701.142,700.063,653.511,665.014,663.818,671.661,678.842,677.259,681.035,678.842,677.49,677.49,681.16,673.84,675.535,724.898,606.429,668.959,689.813,685.036,708.834,723.179,696.514,697.781,697.347
"Apr 1990",687.051,697.181,682.13,698.318,695.494,699.535,701.205,700.051,653.471,665.1,663.899,671.636,678.811,677.238,681.017,678.811,677.418,677.418,681.102,673.798,675.501,724.873,606.422,668.916,689.856,685.046,708.85,723.169,696.483,697.77,697.333
"May 1990",687.07,697.145,682.067,698.255,695.422,699.497,701.241,700.032,653.433,665.165,663.954,671.612,678.783,677.219,681.003,678.783,677.356,677.356,681.058,673.759,675.469,724.852,606.422,668.875,689.875,685.054,708.863,723.164,696.462,697.758,697.324
"Jun 1990",687.091,697.108,682.007,698.192,695.352,699.455,701.261,700.009,653.396,665.22,664.004,671.59,678.756,677.2,680.989,678.756,677.298,677.298,681.022,673.719,675.435,724.832,606.425,668.835,689.903,685.061,708.876,723.163,696.448,697.744,697.316
"Jul 1990",686.763,697.073,681.953,698.133,695.287,699.347,700.968,699.807,653.363,664.941,663.219,671.568,678.733,677.182,680.979,678.733,677.247,677.247,680.982,673.682,675.403,724.789,606.437,668.798,689.335,685.051,708.868,723.161,696.417,697.706,697.289
"Aug 1990",686.613,697.037,681.894,698.074,695.214,699.213,700.614,699.599,653.328,664.687,662.851,671.542,678.71,677.164,680.967,678.71,677.194,677.194,680.923,673.642,675.37,724.713,606.438,668.762,689.25,685.036,708.85,723.151,696.358,697.648,697.239
"Sep 1990",686.53,697.002,681.831,698.015,695.136,699.08,700.284,699.41,653.294,664.49,662.625,671.513,678.685,677.146,680.953,678.685,677.139,677.139,680.844,673.602,675.336,724.612,606.432,668.726,689.234,685.019,708.829,723.133,696.277,697.583,697.174
"Oct 1990",686.469,696.968,681.764,697.957,695.054,698.956,699.998,699.235,653.261,664.326,662.436,671.482,678.66,677.128,680.937,678.66,677.081,677.081,680.752,673.561,675.303,724.5,606.423,668.692,689.227,685,708.808,723.109,696.182,697.517,697.102
"Nov 1990",686.784,696.932,681.688,697.895,694.965,698.907,700.049,699.258,653.224,664.527,663.209,671.447,678.629,677.107,680.909,678.629,677.003,677.003,680.641,673.509,675.267,724.4,606.406,668.655,689.56,684.999,708.807,723.082,696.094,697.474,697.043
"Dec 1990",686.903,696.897,681.614,697.835,694.881,698.886,700.171,699.291,653.188,664.722,663.536,671.413,678.597,677.086,680.884,678.597,676.928,676.928,680.545,673.461,675.232,724.328,606.398,668.621,689.741,685.005,708.817,723.06,696.028,697.452,697.002
"Jan 1991",686.957,696.861,681.54,697.773,694.799,698.865,700.292,699.309,653.152,664.873,663.713,671.38,678.564,677.064,680.86,678.564,676.853,676.853,680.462,673.413,675.195,724.277,606.388,668.586,689.868,685.01,708.831,723.044,695.979,697.437,696.973
"Feb 1991",686.987,696.826,681.47,697.713,694.723,698.838,700.387,699.312,653.115,664.983,663.819,671.35,678.531,677.041,680.838,678.531,676.782,676.782,680.394,673.366,675.158,724.243,606.381,668.551,689.958,685.015,708.845,723.034,695.945,697.425,696.955
"Mar 1991",687.002,696.794,681.412,697.659,694.658,698.808,700.445,699.304,653.082,665.055,663.878,671.324,678.502,677.02,680.819,678.502,676.723,676.723,680.344,673.324,675.124,724.22,606.38,668.521,689.989,685.017,708.857,723.029,695.925,697.414,696.943
"Apr 1991",687.021,696.759,681.352,697.601,694.591,698.771,700.49,699.289,653.047,665.119,663.938,671.297,678.472,676.998,680.8,678.472,676.661,676.661,680.3,673.28,675.088,724.201,606.372,668.488,690.06,685.019,708.867,723.029,695.911,697.401,696.934
